series,bore,rod,option_name,base_price,per_unit_price,unit,source_sheet,source_row
IH/IHM/IMH,,18,Stainless Steel Piston Rod,80,0.4,mm,IH2,11
IH/IHM/IMH,,18,Chrome Bore,490,0.8,mm,IH2,11
IH/IHM/IMH,,18,Thread Extension,,1.05,mm,IH2,11
IH/IHM/IMH,,22,Rod Extension,,0.7000000000000001,mm,IH2,12
IH/IHM/IMH,,22,Stop Tube,70,2.2,mm,IH2,12
IH/IHM/IMH,,22,Stainless Steel Piston Rod,150,0.25,mm,IH2,12
IH/IHM/IMH,,22,Chrome Bore,490,0.8,mm,IH2,12
IH/IHM/IMH,,22,Thread Extension,,0.9,mm,IH2,12
IH/IHM/IMH,40,18,Rod Extension,,0.8,mm,IH2,13
IH/IHM/IMH,40,18,Stop Tube,80,2.4000000000000004,mm,IH2,13
IH/IHM/IMH,40,18,Stainless Steel Piston Rod,100,0.4,mm,IH2,13
IH/IHM/IMH,40,18,Chrome Bore,490,0.8,mm,IH2,13
IH/IHM/IMH,40,18,Thread Extension,,1.05,mm,IH2,13
IH/IHM/IMH,,22,Rod Extension,,0.8500000000000001,mm,IH2,14
IH/IHM/IMH,,22,Stop Tube,80,2.85,mm,IH2,14
IH/IHM/IMH,,22,Stainless Steel Piston Rod,264,0.45,mm,IH2,14
IH/IHM/IMH,,22,Chrome Bore,490,0.8,mm,IH2,14
IH/IHM/IMH,,22,Thread Extension,,1.3,mm,IH2,14
IH/IHM/IMH,,28,Rod Extension,,0.8,mm,IH2,15
IH/IHM/IMH,,28,Stop Tube,80,2.6500000000000004,mm,IH2,15
IH/IHM/IMH,,28,Stainless Steel Piston Rod,350,0.4,mm,IH2,15
IH/IHM/IMH,,28,Chrome Bore,490,0.8,mm,IH2,15
IH/IHM/IMH,,28,Thread Extension,,1.05,mm,IH2,15
IH/IHM/IMH,50,22,Rod Extension,,0.8500000000000001,mm,IH2,16
IH/IHM/IMH,50,22,Stop Tube,90,3.1,mm,IH2,16
IH/IHM/IMH,50,22,Stainless Steel Piston Rod,280,0.45,mm,IH2,16
IH/IHM/IMH,50,22,Chrome Bore,490,0.8,mm,IH2,16
IH/IHM/IMH,50,22,Thread Extension,,1.3,mm,IH2,16
IH/IHM/IMH,,28,Rod Extension,,0.9,mm,IH2,17
IH/IHM/IMH,,28,Stop Tube,90,4.05,mm,IH2,17
IH/IHM/IMH,,28,Stainless Steel Piston Rod,382,0.55,mm,IH2,17
IH/IHM/IMH,,28,Chrome Bore,490,0.8,mm,IH2,17
IH/IHM/IMH,,28,Thread Extension,,1.4000000000000001,mm,IH2,17
IH/IHM/IMH,,36,Rod Extension,,0.8500000000000001,mm,IH2,18
IH/IHM/IMH,,36,Stop Tube,90,3.5,mm,IH2,18
IH/IHM/IMH,,36,Stainless Steel Piston Rod,500,0.45,mm,IH2,18
IH/IHM/IMH,,36,Chrome Bore,490,0.8500000000000001,mm,IH2,18
IH/IHM/IMH,,36,Thread Extension,,1.3,mm,IH2,18
IH/IHM/IMH,63,28,Rod Extension,,0.9,mm,IH2,19
IH/IHM/IMH,63,28,Stop Tube,150,3.6,mm,IH2,19
IH/IHM/IMH,63,28,Stainless Steel Piston Rod,400,0.55,mm,IH2,19
IH/IHM/IMH,63,28,Chrome Bore,490,0.8500000000000001,mm,IH2,19
IH/IHM/IMH,63,28,Thread Extension,,1.4000000000000001,mm,IH2,19
IH/IHM/IMH,,36,Rod Extension,,1.05,mm,IH2,20
IH/IHM/IMH,,36,Stop Tube,150,4.65,mm,IH2,20
IH/IHM/IMH,,36,Stainless Steel Piston Rod,729,0.8,mm,IH2,20
IH/IHM/IMH,,36,Chrome Bore,490,0.8500000000000001,mm,IH2,20
IH/IHM/IMH,,36,Thread Extension,,1.5,mm,IH2,20
IH/IHM/IMH,,45,Rod Extension,,2,mm,IH2,21
IH/IHM/IMH,,45,Stop Tube,150,4.5,mm,IH2,21
IH/IHM/IMH,,45,Stainless Steel Piston Rod,900,0.55,mm,IH2,21
IH/IHM/IMH,,45,Chrome Bore,510,0.8500000000000001,mm,IH2,21
IH/IHM/IMH,,45,Thread Extension,,1.4000000000000001,mm,IH2,21
IH/IHM/IMH,80,36,Rod Extension,,1.05,mm,IH2,22
IH/IHM/IMH,80,36,Stop Tube,180,5,mm,IH2,22
IH/IHM/IMH,80,36,Stainless Steel Piston Rod,729,0.8,mm,IH2,22
IH/IHM/IMH,80,36,Chrome Bore,510,0.8500000000000001,mm,IH2,22
IH/IHM/IMH,80,36,Thread Extension,,1.5,mm,IH2,22
IH/IHM/IMH,,45,Rod Extension,,2,mm,IH2,23
IH/IHM/IMH,,45,Stop Tube,180,5.9,mm,IH2,23
IH/IHM/IMH,,45,Stainless Steel Piston Rod,1119,1.05,mm,IH2,23
IH/IHM/IMH,,45,Chrome Bore,510,0.8500000000000001,mm,IH2,23
IH/IHM/IMH,,45,Thread Extension,,2.9000000000000004,mm,IH2,23
IH/IHM/IMH,,56,Rod Extension,,3,mm,IH2,24
IH/IHM/IMH,,56,Stop Tube,180,6.550000000000001,mm,IH2,24
IH/IHM/IMH,,56,Stainless Steel Piston Rod,1414,1.4000000000000001,mm,IH2,24
IH/IHM/IMH,,56,Chrome Bore,510,0.8500000000000001,mm,IH2,24
IH/IHM/IMH,,56,Thread Extension,,3.4000000000000004,mm,IH2,24
IH/IHM/IMH,100,45,Rod Extension,,2,mm,IH2,25
IH/IHM/IMH,100,45,Stop Tube,250,5.6000000000000005,mm,IH2,25
IH/IHM/IMH,100,45,Stainless Steel Piston Rod,1200,0.8,mm,IH2,25
IH/IHM/IMH,100,45,Chrome Bore,510,0.8500000000000001,mm,IH2,25
IH/IHM/IMH,100,45,Thread Extension,,1.5,mm,IH2,25
IH/IHM/IMH,,56,Rod Extension,,3,mm,IH2,26
IH/IHM/IMH,,56,Stop Tube,250,6.2,mm,IH2,26
IH/IHM/IMH,,56,Stainless Steel Piston Rod,1500,1.05,mm,IH2,26
IH/IHM/IMH,,56,Chrome Bore,510,0.8500000000000001,mm,IH2,26
IH/IHM/IMH,,56,Thread Extension,,2.9000000000000004,mm,IH2,26
IH/IHM/IMH,,70,Rod Extension,,4,mm,IH2,27
IH/IHM/IMH,,70,Stop Tube,250,7.15,mm,IH2,27
IH/IHM/IMH,,70,Stainless Steel Piston Rod,1600,1.4000000000000001,mm,IH2,27
IH/IHM/IMH,,70,Chrome Bore,510,0.8500000000000001,mm,IH2,27
IH/IHM/IMH,,70,Thread Extension,,3.4000000000000004,mm,IH2,27
IH/IHM/IMH,125,56,Rod Extension,,3,mm,IH2,28
IH/IHM/IMH,125,56,Stop Tube,350,8.1,mm,IH2,28
IH/IHM/IMH,125,56,Stainless Steel Piston Rod,1685,1.9500000000000002,mm,IH2,28
IH/IHM/IMH,125,56,Chrome Bore,510,0.8500000000000001,mm,IH2,28
IH/IHM/IMH,125,56,Thread Extension,,4.2,mm,IH2,28
IH/IHM/IMH,,70,Rod Extension,,4,mm,IH2,29
IH/IHM/IMH,,70,Stop Tube,350,7.15,mm,IH2,29
IH/IHM/IMH,,70,Stainless Steel Piston Rod,1800,1.05,mm,IH2,29
IH/IHM/IMH,,70,Chrome Bore,513,0.9,mm,IH2,29
IH/IHM/IMH,,70,Thread Extension,,2.9000000000000004,mm,IH2,29
IH/IHM/IMH,,90,Rod Extension,,5,mm,IH2,30
IH/IHM/IMH,,90,Stop Tube,350,7.9,mm,IH2,30
IH/IHM/IMH,,90,Stainless Steel Piston Rod,2000,1.4000000000000001,mm,IH2,30
IH/IHM/IMH,,90,Chrome Bore,513,0.9,mm,IH2,30
IH/IHM/IMH,,90,Thread Extension,,3.4000000000000004,mm,IH2,30
IH/IHM/IMH,160,70,Rod Extension,,2.7,mm,IH2,31
IH/IHM/IMH,160,70,Stop Tube,500,8.85,mm,IH2,31
IH/IHM/IMH,160,70,Stainless Steel Piston Rod,1900,1.9500000000000002,mm,IH2,31
IH/IHM/IMH,160,70,Chrome Bore,513,0.9,mm,IH2,31
IH/IHM/IMH,160,70,Thread Extension,,4.2,mm,IH2,31
IH/IHM/IMH,,90,Rod Extension,,5,mm,IH2,32
IH/IHM/IMH,,90,Stop Tube,500,10.100000000000001,mm,IH2,32
IH/IHM/IMH,,90,Stainless Steel Piston Rod,2704,2.9000000000000004,mm,IH2,32
IH/IHM/IMH,,90,Chrome Bore,513,0.9,mm,IH2,32
IH/IHM/IMH,,90,Thread Extension,,5.050000000000001,mm,IH2,32
IH/IHM/IMH,,110,Rod Extension,,10,mm,IH2,33
IH/IHM/IMH,,110,Stop Tube,500,11.3,mm,IH2,33
IH/IHM/IMH,,110,Stainless Steel Piston Rod,3464,3.5,mm,IH2,33
IH/IHM/IMH,,110,Chrome Bore,513,0.9,mm,IH2,33
IH/IHM/IMH,,110,Thread Extension,,6.15,mm,IH2,33
IH/IHM/IMH,200,90,Rod Extension,,5,mm,IH2,34
IH/IHM/IMH,200,90,Stop Tube,800,9.55,mm,IH2,34
IH/IHM/IMH,200,90,Stainless Steel Piston Rod,2704,1.4000000000000001,mm,IH2,34
IH/IHM/IMH,200,90,Chrome Bore,513,1,mm,IH2,34
IH/IHM/IMH,200,90,Thread Extension,,3.4000000000000004,mm,IH2,34
IH/IHM/IMH,,110,Rod Extension,,10,mm,IH2,35
IH/IHM/IMH,,110,Stop Tube,800,10.200000000000001,mm,IH2,35
IH/IHM/IMH,,110,Stainless Steel Piston Rod,3464,1.9500000000000002,mm,IH2,35
IH/IHM/IMH,,110,Chrome Bore,513,1,mm,IH2,35
IH/IHM/IMH,,110,Thread Extension,,4.2,mm,IH2,35
IH/IHM/IMH,,140,Rod Extension,,20,mm,IH2,36
IH/IHM/IMH,,140,Stop Tube,800,11.8,mm,IH2,36
IH/IHM/IMH,,140,Stainless Steel Piston Rod,5000,2.9000000000000004,mm,IH2,36
IH/IHM/IMH,,140,Chrome Bore,513,1,mm,IH2,36
IH/IHM/IMH,,140,Thread Extension,,5.050000000000001,mm,IH2,36
H/HM/W,1.5,0.625,Rod Gland Drain,374,,inch,H3,8
H/HM/W,1.5,0.625,Air Bleed,173,,inch,H3,8
H/HM/W,1.5,0.625,Prox Switch,823,,inch,H3,8
H/HM/W,1.5,0.625,Brass Wiper,84,,inch,H3,8
H/HM/W,1.5,0.625,Viton Rod Seal,22,,inch,H3,8
H/HM/W,1.5,0.625,Viton Piston Seal,120,,inch,H3,8
H/HM/W,1.5,0.625,Extra Port,92,,inch,H3,8
H/HM/W,1.5,0.625,Light Duty Mill,599,,inch,H3,8
H/HM/W,,1,Rod Gland Drain,448,,inch,H3,9
H/HM/W,,1,Air Bleed,173,,inch,H3,9
H/HM/W,,1,Prox Switch,823,,inch,H3,9
H/HM/W,,1,Brass Wiper,88,,inch,H3,9
H/HM/W,,1,Viton Rod Seal,34,,inch,H3,9
H/HM/W,,1,Viton Piston Seal,120,,inch,H3,9
H/HM/W,,1,Extra Port,92,,inch,H3,9
H/HM/W,,1,Light Duty Mill,599,,inch,H3,9
H/HM/W,2,1,Rod Gland Drain,448,,inch,H3,10
H/HM/W,2,1,Air Bleed,182,,inch,H3,10
H/HM/W,2,1,Prox Switch,823,,inch,H3,10
H/HM/W,2,1,Brass Wiper,88,,inch,H3,10
H/HM/W,2,1,Viton Rod Seal,34,,inch,H3,10
H/HM/W,2,1,Viton Piston Seal,135,,inch,H3,10
H/HM/W,2,1,Extra Port,95,,inch,H3,10
H/HM/W,2,1,Light Duty Mill,699,,inch,H3,10
H/HM/W,,1.375,Rod Gland Drain,457,,inch,H3,11
H/HM/W,,1.375,Air Bleed,182,,inch,H3,11
H/HM/W,,1.375,Prox Switch,823,,inch,H3,11
H/HM/W,,1.375,Brass Wiper,113,,inch,H3,11
H/HM/W,,1.375,Viton Rod Seal,56,,inch,H3,11
H/HM/W,,1.375,Viton Piston Seal,135,,inch,H3,11
H/HM/W,,1.375,Extra Port,95,,inch,H3,11
H/HM/W,,1.375,Light Duty Mill,699,,inch,H3,11
H/HM/W,2.5,1,Rod Gland Drain,448,,inch,H3,12
H/HM/W,2.5,1,Air Bleed,188,,inch,H3,12
H/HM/W,2.5,1,Prox Switch,823,,inch,H3,12
H/HM/W,2.5,1,Brass Wiper,88,,inch,H3,12
H/HM/W,2.5,1,Viton Rod Seal,34,,inch,H3,12
H/HM/W,2.5,1,Viton Piston Seal,170,,inch,H3,12
H/HM/W,2.5,1,Extra Port,100,,inch,H3,12
H/HM/W,2.5,1,Light Duty Mill,863,,inch,H3,12
H/HM/W,,1.375,Rod Gland Drain,457,,inch,H3,13
H/HM/W,,1.375,Air Bleed,188,,inch,H3,13
H/HM/W,,1.375,Prox Switch,823,,inch,H3,13
H/HM/W,,1.375,Brass Wiper,113,,inch,H3,13
H/HM/W,,1.375,Viton Rod Seal,56,,inch,H3,13
H/HM/W,,1.375,Viton Piston Seal,170,,inch,H3,13
H/HM/W,,1.375,Extra Port,100,,inch,H3,13
H/HM/W,,1.375,Light Duty Mill,863,,inch,H3,13
H/HM/W,,1.75,Rod Gland Drain,468,,inch,H3,14
H/HM/W,,1.75,Air Bleed,188,,inch,H3,14
H/HM/W,,1.75,Prox Switch,823,,inch,H3,14
H/HM/W,,1.75,Brass Wiper,155,,inch,H3,14
H/HM/W,,1.75,Viton Rod Seal,70,,inch,H3,14
H/HM/W,,1.75,Viton Piston Seal,170,,inch,H3,14
H/HM/W,,1.75,Extra Port,100,,inch,H3,14
H/HM/W,,1.75,Light Duty Mill,863,,inch,H3,14
H/HM/W,3.25,1.375,Rod Gland Drain,457,,inch,H3,15
H/HM/W,3.25,1.375,Air Bleed,198,,inch,H3,15
H/HM/W,3.25,1.375,Prox Switch,823,,inch,H3,15
H/HM/W,3.25,1.375,Brass Wiper,113,,inch,H3,15
H/HM/W,3.25,1.375,Viton Rod Seal,56,,inch,H3,15
H/HM/W,3.25,1.375,Viton Piston Seal,190,,inch,H3,15
H/HM/W,3.25,1.375,Extra Port,105,,inch,H3,15
H/HM/W,3.25,1.375,Light Duty Mill,979,,inch,H3,15
H/HM/W,,1.75,Rod Gland Drain,468,,inch,H3,16
H/HM/W,,1.75,Air Bleed,198,,inch,H3,16
H/HM/W,,1.75,Prox Switch,823,,inch,H3,16
H/HM/W,,1.75,Brass Wiper,155,,inch,H3,16
H/HM/W,,1.75,Viton Rod Seal,70,,inch,H3,16
H/HM/W,,1.75,Viton Piston Seal,190,,inch,H3,16
H/HM/W,,1.75,Extra Port,105,,inch,H3,16
H/HM/W,,1.75,Light Duty Mill,979,,inch,H3,16
H/HM/W,,2,Rod Gland Drain,478,,inch,H3,17
H/HM/W,,2,Air Bleed,198,,inch,H3,17
H/HM/W,,2,Prox Switch,823,,inch,H3,17
H/HM/W,,2,Brass Wiper,236,,inch,H3,17
H/HM/W,,2,Viton Rod Seal,96,,inch,H3,17
H/HM/W,,2,Viton Piston Seal,190,,inch,H3,17
H/HM/W,,2,Extra Port,105,,inch,H3,17
H/HM/W,,2,Light Duty Mill,979,,inch,H3,17
H/HM/W,4,1.75,Rod Gland Drain,468,,inch,H3,18
H/HM/W,4,1.75,Air Bleed,208,,inch,H3,18
H/HM/W,4,1.75,Prox Switch,823,,inch,H3,18
H/HM/W,4,1.75,Brass Wiper,155,,inch,H3,18
H/HM/W,4,1.75,Viton Rod Seal,70,,inch,H3,18
H/HM/W,4,1.75,Viton Piston Seal,230,,inch,H3,18
H/HM/W,4,1.75,Extra Port,116,,inch,H3,18
H/HM/W,4,1.75,Light Duty Mill,1141,,inch,H3,18
H/HM/W,,2,Rod Gland Drain,478,,inch,H3,19
H/HM/W,,2,Air Bleed,208,,inch,H3,19
H/HM/W,,2,Prox Switch,823,,inch,H3,19
H/HM/W,,2,Brass Wiper,236,,inch,H3,19
H/HM/W,,2,Viton Rod Seal,96,,inch,H3,19
H/HM/W,,2,Viton Piston Seal,230,,inch,H3,19
H/HM/W,,2,Extra Port,116,,inch,H3,19
H/HM/W,,2,Light Duty Mill,1141,,inch,H3,19
H/HM/W,,2.5,Rod Gland Drain,483,,inch,H3,20
H/HM/W,,2.5,Air Bleed,208,,inch,H3,20
H/HM/W,,2.5,Prox Switch,823,,inch,H3,20
H/HM/W,,2.5,Brass Wiper,422,,inch,H3,20
H/HM/W,,2.5,Viton Rod Seal,189,,inch,H3,20
H/HM/W,,2.5,Viton Piston Seal,230,,inch,H3,20
H/HM/W,,2.5,Extra Port,116,,inch,H3,20
H/HM/W,,2.5,Light Duty Mill,1141,,inch,H3,20
H/HM/W,5,2,Rod Gland Drain,478,,inch,H3,21
H/HM/W,5,2,Air Bleed,218,,inch,H3,21
H/HM/W,5,2,Prox Switch,823,,inch,H3,21
H/HM/W,5,2,Brass Wiper,236,,inch,H3,21
H/HM/W,5,2,Viton Rod Seal,96,,inch,H3,21
H/HM/W,5,2,Viton Piston Seal,450,,inch,H3,21
H/HM/W,5,2,Extra Port,120,,inch,H3,21
H/HM/W,5,2,Light Duty Mill,1548,,inch,H3,21
H/HM/W,,2.5,Rod Gland Drain,483,,inch,H3,22
H/HM/W,,2.5,Air Bleed,218,,inch,H3,22
H/HM/W,,2.5,Prox Switch,823,,inch,H3,22
H/HM/W,,2.5,Brass Wiper,422,,inch,H3,22
H/HM/W,,2.5,Viton Rod Seal,189,,inch,H3,22
H/HM/W,,2.5,Viton Piston Seal,450,,inch,H3,22
H/HM/W,,2.5,Extra Port,120,,inch,H3,22
H/HM/W,,2.5,Light Duty Mill,1548,,inch,H3,22
H/HM/W,,3,Rod Gland Drain,513,,inch,H3,23
H/HM/W,,3,Air Bleed,218,,inch,H3,23
H/HM/W,,3,Prox Switch,823,,inch,H3,23
H/HM/W,,3,Brass Wiper,466,,inch,H3,23
H/HM/W,,3,Viton Rod Seal,248,,inch,H3,23
H/HM/W,,3,Viton Piston Seal,450,,inch,H3,23
H/HM/W,,3,Extra Port,120,,inch,H3,23
H/HM/W,,3,Light Duty Mill,1548,,inch,H3,23
H/HM/W,,3.5,Rod Gland Drain,541,,inch,H3,24
H/HM/W,,3.5,Air Bleed,218,,inch,H3,24
H/HM/W,,3.5,Prox Switch,823,,inch,H3,24
H/HM/W,,3.5,Brass Wiper,651,,inch,H3,24
H/HM/W,,3.5,Viton Rod Seal,292,,inch,H3,24
H/HM/W,,3.5,Viton Piston Seal,450,,inch,H3,24
H/HM/W,,3.5,Extra Port,120,,inch,H3,24
H/HM/W,,3.5,Light Duty Mill,1548,,inch,H3,24
H/HM/W,6,2.5,Rod Gland Drain,483,,inch,H3,25
H/HM/W,6,2.5,Air Bleed,229,,inch,H3,25
H/HM/W,6,2.5,Prox Switch,823,,inch,H3,25
H/HM/W,6,2.5,Brass Wiper,422,,inch,H3,25
H/HM/W,6,2.5,Viton Rod Seal,189,,inch,H3,25
H/HM/W,6,2.5,Viton Piston Seal,550,,inch,H3,25
H/HM/W,6,2.5,Extra Port,130,,inch,H3,25
H/HM/W,6,2.5,Light Duty Mill,1757,,inch,H3,25
H/HM/W,,3,Rod Gland Drain,513,,inch,H3,26
H/HM/W,,3,Air Bleed,229,,inch,H3,26
H/HM/W,,3,Prox Switch,823,,inch,H3,26
H/HM/W,,3,Brass Wiper,466,,inch,H3,26
H/HM/W,,3,Viton Rod Seal,242,,inch,H3,26
H/HM/W,,3,Viton Piston Seal,550,,inch,H3,26
H/HM/W,,3,Extra Port,130,,inch,H3,26
H/HM/W,,3,Light Duty Mill,1757,,inch,H3,26
H/HM/W,,3.5,Rod Gland Drain,558,,inch,H3,27
H/HM/W,,3.5,Air Bleed,229,,inch,H3,27
H/HM/W,,3.5,Prox Switch,823,,inch,H3,27
H/HM/W,,3.5,Brass Wiper,651,,inch,H3,27
H/HM/W,,3.5,Viton Rod Seal,292,,inch,H3,27
H/HM/W,,3.5,Viton Piston Seal,550,,inch,H3,27
H/HM/W,,3.5,Extra Port,130,,inch,H3,27
H/HM/W,,3.5,Light Duty Mill,1757,,inch,H3,27
H/HM/W,,4,Rod Gland Drain,587,,inch,H3,28
H/HM/W,,4,Air Bleed,229,,inch,H3,28
H/HM/W,,4,Prox Switch,823,,inch,H3,28
H/HM/W,,4,Brass Wiper,716,,inch,H3,28
H/HM/W,,4,Viton Rod Seal,343,,inch,H3,28
H/HM/W,,4,Viton Piston Seal,550,,inch,H3,28
H/HM/W,,4,Extra Port,130,,inch,H3,28
H/HM/W,,4,Light Duty Mill,1757,,inch,H3,28
H/HM/W,7,3,Rod Gland Drain,513,,inch,H3,29
H/HM/W,7,3,Air Bleed,238,,inch,H3,29
H/HM/W,7,3,Prox Switch,823,,inch,H3,29
H/HM/W,7,3,Brass Wiper,466,,inch,H3,29
H/HM/W,7,3,Viton Rod Seal,242,,inch,H3,29
H/HM/W,7,3,Viton Piston Seal,647,,inch,H3,29
H/HM/W,7,3,Extra Port,142,,inch,H3,29
H/HM/W,7,3,Light Duty Mill,1929,,inch,H3,29
H/HM/W,,3.5,Rod Gland Drain,558,,inch,H3,30
H/HM/W,,3.5,Air Bleed,238,,inch,H3,30
H/HM/W,,3.5,Prox Switch,823,,inch,H3,30
H/HM/W,,3.5,Brass Wiper,651,,inch,H3,30
H/HM/W,,3.5,Viton Rod Seal,292,,inch,H3,30
H/HM/W,,3.5,Viton Piston Seal,647,,inch,H3,30
H/HM/W,,3.5,Extra Port,142,,inch,H3,30
H/HM/W,,3.5,Light Duty Mill,1929,,inch,H3,30
H/HM/W,,4,Rod Gland Drain,605,,inch,H3,31
H/HM/W,,4,Air Bleed,238,,inch,H3,31
H/HM/W,,4,Prox Switch,823,,inch,H3,31
H/HM/W,,4,Brass Wiper,716,,inch,H3,31
H/HM/W,,4,Viton Rod Seal,343,,inch,H3,31
H/HM/W,,4,Viton Piston Seal,647,,inch,H3,31
H/HM/W,,4,Extra Port,142,,inch,H3,31
H/HM/W,,4,Light Duty Mill,1929,,inch,H3,31
H/HM/W,,4.5,Rod Gland Drain,765,,inch,H3,32
H/HM/W,,4.5,Air Bleed,238,,inch,H3,32
H/HM/W,,4.5,Prox Switch,823,,inch,H3,32
H/HM/W,,4.5,Brass Wiper,786,,inch,H3,32
H/HM/W,,4.5,Viton Rod Seal,390,,inch,H3,32
H/HM/W,,4.5,Viton Piston Seal,647,,inch,H3,32
H/HM/W,,4.5,Extra Port,142,,inch,H3,32
H/HM/W,,4.5,Light Duty Mill,1929,,inch,H3,32
H/HM/W,,5,Rod Gland Drain,882,,inch,H3,33
H/HM/W,,5,Air Bleed,238,,inch,H3,33
H/HM/W,,5,Prox Switch,823,,inch,H3,33
H/HM/W,,5,Brass Wiper,865,,inch,H3,33
H/HM/W,,5,Viton Rod Seal,450,,inch,H3,33
H/HM/W,,5,Viton Piston Seal,647,,inch,H3,33
H/HM/W,,5,Extra Port,142,,inch,H3,33
H/HM/W,,5,Light Duty Mill,1929,,inch,H3,33
H/HM/W,8,3.5,Rod Gland Drain,558,,inch,H3,34
H/HM/W,8,3.5,Air Bleed,249,,inch,H3,34
H/HM/W,8,3.5,Prox Switch,823,,inch,H3,34
H/HM/W,8,3.5,Brass Wiper,651,,inch,H3,34
H/HM/W,8,3.5,Viton Rod Seal,292,,inch,H3,34
H/HM/W,8,3.5,Viton Piston Seal,863,,inch,H3,34
H/HM/W,8,3.5,Extra Port,151,,inch,H3,34
H/HM/W,8,3.5,Light Duty Mill,2518,,inch,H3,34
H/HM/W,,4,Rod Gland Drain,605,,inch,H3,35
H/HM/W,,4,Air Bleed,249,,inch,H3,35
H/HM/W,,4,Prox Switch,823,,inch,H3,35
H/HM/W,,4,Brass Wiper,716,,inch,H3,35
H/HM/W,,4,Viton Rod Seal,343,,inch,H3,35
H/HM/W,,4,Viton Piston Seal,863,,inch,H3,35
H/HM/W,,4,Extra Port,151,,inch,H3,35
H/HM/W,,4,Light Duty Mill,2518,,inch,H3,35
H/HM/W,,4.5,Rod Gland Drain,765,,inch,H3,36
H/HM/W,,4.5,Air Bleed,249,,inch,H3,36
H/HM/W,,4.5,Prox Switch,823,,inch,H3,36
H/HM/W,,4.5,Brass Wiper,786,,inch,H3,36
H/HM/W,,4.5,Viton Rod Seal,390,,inch,H3,36
H/HM/W,,4.5,Viton Piston Seal,863,,inch,H3,36
H/HM/W,,4.5,Extra Port,151,,inch,H3,36
H/HM/W,,4.5,Light Duty Mill,2518,,inch,H3,36
H/HM/W,,5,Rod Gland Drain,882,,inch,H3,37
H/HM/W,,5,Air Bleed,249,,inch,H3,37
H/HM/W,,5,Prox Switch,823,,inch,H3,37
H/HM/W,,5,Brass Wiper,865,,inch,H3,37
H/HM/W,,5,Viton Rod Seal,450,,inch,H3,37
H/HM/W,,5,Viton Piston Seal,863,,inch,H3,37
H/HM/W,,5,Extra Port,151,,inch,H3,37
H/HM/W,,5,Light Duty Mill,2518,,inch,H3,37
H/HM/W,,5.5,Rod Gland Drain,1017,,inch,H3,38
H/HM/W,,5.5,Air Bleed,249,,inch,H3,38
H/HM/W,,5.5,Prox Switch,823,,inch,H3,38
H/HM/W,,5.5,Brass Wiper,953,,inch,H3,38
H/HM/W,,5.5,Viton Rod Seal,500,,inch,H3,38
H/HM/W,,5.5,Viton Piston Seal,863,,inch,H3,38
H/HM/W,,5.5,Extra Port,151,,inch,H3,38
H/HM/W,,5.5,Light Duty Mill,2518,,inch,H3,38
H/HM/W,10,4.5,Rod Gland Drain,765,,inch,H3,39
H/HM/W,10,4.5,Air Bleed,306,,inch,H3,39
H/HM/W,10,4.5,Prox Switch,1048,,inch,H3,39
H/HM/W,10,4.5,Brass Wiper,786,,inch,H3,39
H/HM/W,10,4.5,Viton Rod Seal,390,,inch,H3,39
H/HM/W,10,4.5,Viton Piston Seal,1042,,inch,H3,39
H/HM/W,10,4.5,Extra Port,173,,inch,H3,39
H/HM/W,10,4.5,Light Duty Mill,3272,,inch,H3,39
H/HM/W,,5,Rod Gland Drain,882,,inch,H3,40
H/HM/W,,5,Air Bleed,306,,inch,H3,40
H/HM/W,,5,Prox Switch,1071,,inch,H3,40
H/HM/W,,5,Brass Wiper,865,,inch,H3,40
H/HM/W,,5,Viton Rod Seal,450,,inch,H3,40
H/HM/W,,5,Viton Piston Seal,1042,,inch,H3,40
H/HM/W,,5,Extra Port,173,,inch,H3,40
H/HM/W,,5,Light Duty Mill,3272,,inch,H3,40
H/HM/W,,5.5,Rod Gland Drain,1017,,inch,H3,41
H/HM/W,,5.5,Air Bleed,306,,inch,H3,41
H/HM/W,,5.5,Prox Switch,1092,,inch,H3,41
H/HM/W,,5.5,Brass Wiper,953,,inch,H3,41
H/HM/W,,5.5,Viton Rod Seal,500,,inch,H3,41
H/HM/W,,5.5,Viton Piston Seal,1042,,inch,H3,41
H/HM/W,,5.5,Extra Port,173,,inch,H3,41
H/HM/W,,5.5,Light Duty Mill,3272,,inch,H3,41
H/HM/W,,7,Rod Gland Drain,1176,,inch,H3,42
H/HM/W,,7,Air Bleed,306,,inch,H3,42
H/HM/W,,7,Prox Switch,1115,,inch,H3,42
H/HM/W,,7,Brass Wiper,2218,,inch,H3,42
H/HM/W,,7,Viton Rod Seal,535,,inch,H3,42
H/HM/W,,7,Viton Piston Seal,1042,,inch,H3,42
H/HM/W,,7,Extra Port,173,,inch,H3,42
H/HM/W,,7,Light Duty Mill,3272,,inch,H3,42
H/HM/W,12,5.5,Rod Gland Drain,1017,,inch,H3,43
H/HM/W,12,5.5,Air Bleed,377,,inch,H3,43
H/HM/W,12,5.5,Prox Switch,1448,,inch,H3,43
H/HM/W,12,5.5,Brass Wiper,953,,inch,H3,43
H/HM/W,12,5.5,Viton Rod Seal,500,,inch,H3,43
H/HM/W,12,5.5,Viton Piston Seal,1335,,inch,H3,43
H/HM/W,12,5.5,Extra Port,189,,inch,H3,43
H/HM/W,12,5.5,Light Duty Mill,4253,,inch,H3,43
